"","NCD","sub_id","Intervention","Epi1","Measure1","StartAge1","StopAge1","Sex1","Adjustment1","Cost.adjustment","Traded","Unit.cost","Original.Unit.Cost","Original.Currency","Year","Country","calc_ICER","Platform","unique_id","ID","country","year","n","cpi_study","cpi_end","cpi_adjust","global_inflation","exchange","exchange_end","gni","gni_selected_country","gni_adjust","tradable_ratio","tradable_uc","nontradable_uc","adjusted_uc"
"11",3.2,"e","Heart failure acute treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",0.5,1.17,0.3,4719.3354,4033.62,"R",2002,"Brazil","yes","FLH","C3.2_e",11,"Brazil",2002,44,60.8675805806435,155.668786230018,2.55749916039085,1.73121603633783,2.92036301775519,3.19138944630048,8670,8930,1.02998846597463,0.3,717.34927329624,2330.56424017645,3566.05881076304
"12",2.4,"a","CVD primary prevention","All","Population",30,"95+","Both",1,1.17,0.3,1.17,1,"USD",2012,"South Africa","yes","C","C2.4_a",12,"South Africa",2012,54,111.028280676843,146.053721453082,1.31546413726953,1.14338703244806,8.20996862659331,13.3337814606369,5410,8930,1.65064695009242,0.3,0.343016109734419,0.935878372562356,1.49630654428723
"13",2.4,"b","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25073,0.15,22.567545,18.37,"USD",2012,"Tanzania","yes","HC","C2.4_b",13,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,3.15060296791064,135.729832612876,173.701927193957
"14",2.4,"c","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25073,1,23.378355,19.03,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.4_c",14,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,19.716042589199,0,24.6594459475888
"15",2.4,"d","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25073,0.15,35.60193,28.98,"USD",2012,"Tanzania","yes","HC","C2.4_d",15,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,4.97030343005173,214.123600932016,274.027319002769
"16",2.4,"e","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25073,1,23.378355,19.03,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.4_e",16,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,19.716042589199,0,24.6594459475888
"17",2.14,"a","Asthma/COPD chronic treatment","Chronic obstructive pulmonary disease","Prevalence",0,"95+","Both",0.33,1.25073,0.52,30.34395,24.7,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.14_a",17,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,0.52,13.3070336844809,24.5630638102252,47.3652670395538
"18",2.14,"b","Asthma/COPD chronic treatment","Asthma","Prevalence",0,"95+","Both",1,1.25073,0.52,30.34395,24.7,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.14_b",18,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,0.52,13.3070336844809,24.5630638102252,47.3652670395538
"19",2.5,"a","Aspirin for suspected ACS","All","Population",40,"95+","Both",0.005,1.25073,0.02,1.339065,1.09,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.5_a",19,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,0.02,0.0225859027033388,2.21307901164664,2.79621317832495
"20",2.3,"a","CKD screening/treatment","Diabetes mellitus type 2","Prevalence",0,"95+","Both",1,1.25073,0.3,88.452,72,"Yuan",2016,"China","yes","HC","C2.3_a",20,"China",2016,58,117.220567045682,119.088051569694,1.01593137254902,1.03605058272196,6.6444778294468,6.75875508633597,8650,8930,1.03236994219653,0.3,3.36801373429485,7.82102276934283,13.9944636261948
"21",2.3,"b","CKD screening/treatment","Diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.25073,0.3,88.452,72,"Yuan",2016,"China","yes","HC","C2.3_b",21,"China",2016,58,117.220567045682,119.088051569694,1.01593137254902,1.03605058272196,6.6444778294468,6.75875508633597,8650,8930,1.03236994219653,0.3,3.36801373429485,7.82102276934283,13.9944636261948
"22",2.3,"c","Diabetes screening/treatment","Diabetes mellitus type 2","Prevalence",0,"95+","Both",0.8,1.17,0.36,176.67,151,"USD",2014,"Rwanda","yes","HC","C2.3_c",22,"Rwanda",2014,56,123.236367612123,146.629287289695,1.18982156104438,1.07412513743121,681.861718947266,831.530786891955,730,8930,12.2328767123288,0.36,58.3894424707605,1153.41429691993,1393.15092913952
"23",2.3,"d","Diabetes screening/treatment","Diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,0.36,176.67,151,"USD",2014,"Rwanda","yes","HC","C2.3_d",23,"Rwanda",2014,56,123.236367612123,146.629287289695,1.18982156104438,1.07412513743121,681.861718947266,831.530786891955,730,8930,12.2328767123288,0.36,58.3894424707605,1153.41429691993,1393.15092913952
"24",2.3,"e","Diabetes screening/treatment","Chronic kidney disease due to diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,0.36,176.67,151,"USD",2014,"Rwanda","yes","HC","C2.3_e",24,"Rwanda",2014,56,123.236367612123,146.629287289695,1.18982156104438,1.07412513743121,681.861718947266,831.530786891955,730,8930,12.2328767123288,0.36,58.3894424707605,1153.41429691993,1393.15092913952
"25",2.3,"f","Diabetes screening/treatment","Chronic kidney disease due to diabetes mellitus type 2","Prevalence",0,"95+","Both",1,1.17,0.36,176.67,151,"USD",2014,"Rwanda","yes","HC","C2.3_f",25,"Rwanda",2014,56,123.236367612123,146.629287289695,1.18982156104438,1.07412513743121,681.861718947266,831.530786891955,730,8930,12.2328767123288,0.36,58.3894424707605,1153.41429691993,1393.15092913952
"26",2.6,"a","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.6_a",26,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"27",2.6,"b","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.6_b",27,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"28",2.6,"c","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25073,1,74.655945,60.77,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.6_c",28,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,62.9607939120138,0,78.746953769573
"29",2.6,"d","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25073,1,74.655945,60.77,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.6_d",29,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,62.9607939120138,0,78.746953769573
"30",2.6,"e","CVD secondary prevention","Ischemic heart disease","Incidence",30,"95+","Both",0.25,1.42038,0.3,61.5385836,47.13,"USD",2014,"Brazil","yes","FLH","C2.6_e",30,"Brazil",2014,56,126.927346648276,155.668786230018,1.22644008829229,1.07412513743121,2.35295196276669,3.19138944630048,8670,8930,1.02998846597463,0.3,15.1870553181399,30.7260996862906,65.2141271051929
"31",2.6,"f","CVD secondary prevention","Ischemic stroke","Incidence",30,"95+","Both",1,1.42038,0.3,504.4388076,386.33,"R",2007,"Brazil","yes","FLH","C2.6_f",31,"Brazil",2007,49,85.8890058743968,155.668786230018,1.81244135550557,1.45541811103725,1.94705833333333,3.19138944630048,8670,8930,1.02998846597463,0.3,86.6340267075237,158.187802918032,347.740030363547
"32",2.6,"g","CVD secondary prevention","Intracerebral hemorrhage","Incidence",30,"95+","Both",1,1.42038,0.3,504.4388076,386.33,"R",2007,"Brazil","yes","FLH","C2.6_g",32,"Brazil",2007,49,85.8890058743968,155.668786230018,1.81244135550557,1.45541811103725,1.94705833333333,3.19138944630048,8670,8930,1.02998846597463,0.3,86.6340267075237,158.187802918032,347.740030363547
"33",2.7,"a","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25073,1,18.218655,14.83,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.7_a",33,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,15.3646301417667,0,19.2170038572119
"34",2.7,"b","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25073,0.3,8.1081,6.6,"USD",2017,"Brazil","yes","HC","C2.7_b",34,"Brazil",2017,59,155.668786230018,155.668786230018,1,1.02162584736753,3.19138944630048,3.19138944630048,8670,8930,1.02998846597463,0.3,2.0228191777877,4.75854671280277,8.48165776033822
"35",2.7,"c","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25073,0.3,8.1081,6.6,"USD",2017,"Brazil","yes","HC","C2.7_c",35,"Brazil",2017,59,155.668786230018,155.668786230018,1,1.02162584736753,3.19138944630048,3.19138944630048,8670,8930,1.02998846597463,0.3,2.0228191777877,4.75854671280277,8.48165776033822
"36",2.7,"d","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25073,0.3,8.1081,6.6,"USD",2017,"Brazil","yes","HC","C2.7_d",36,"Brazil",2017,59,155.668786230018,155.668786230018,1,1.02162584736753,3.19138944630048,3.19138944630048,8670,8930,1.02998846597463,0.3,2.0228191777877,4.75854671280277,8.48165776033822
"37",2.7,"e","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25073,0.3,8.1081,6.6,"USD",2017,"Brazil","yes","HC","C2.7_e",37,"Brazil",2017,59,155.668786230018,155.668786230018,1,1.02162584736753,3.19138944630048,3.19138944630048,8670,8930,1.02998846597463,0.3,2.0228191777877,4.75854671280277,8.48165776033822
"38",2.7,"f","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25073,0.3,8.1081,6.6,"USD",2017,"Brazil","yes","HC","C2.7_f",38,"Brazil",2017,59,155.668786230018,155.668786230018,1,1.02162584736753,3.19138944630048,3.19138944630048,8670,8930,1.02998846597463,0.3,2.0228191777877,4.75854671280277,8.48165776033822
"39",2.7,"g","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.7_g",39,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"40",2.7,"h","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.7_h",40,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"41",2.7,"i","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.7_i",41,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"42",2.7,"j","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25073,0.15,45.13509,36.74,"USD",2012,"Tanzania","yes","HC","C2.7_j",42,"Tanzania",2012,54,130.722757255987,175.03783564472,1.33900048712982,1.14338703244806,1571.69799856913,2228.85762899348,970,8930,9.20618556701031,0.15,6.30120593582127,271.459665225751,347.403854387913
"43",2.7,"k","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25073,1,68.120325,55.45,"USD",2012,"LIC+LMIC+UMIC","yes","HC","C2.7_k",43,"LIC+LMIC+UMIC",2012,54,113.381639496669,141.629184098644,1.24913685079324,1.14338703244806,NA,NA,4461.64781822296,8930,2.00150266534411,1,63.4008109492451,0,79.2972962785493
"44",2.7,"l","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25073,1,68.120325,55.45,"USD",2012,"LIC+LMIC+UMIC","yes","HC","C2.7_l",44,"LIC+LMIC+UMIC",2012,54,113.381639496669,141.629184098644,1.24913685079324,1.14338703244806,NA,NA,4461.64781822296,8930,2.00150266534411,1,63.4008109492451,0,79.2972962785493
"45",2.7,"m","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25073,1,68.120325,55.45,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.7_m",45,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,57.4490048119329,0,71.8531937884289
"46",2.7,"n","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25073,1,68.120325,55.45,"USD",2016,"LIC+LMIC+UMIC","yes","HC","C2.7_n",46,"LIC+LMIC+UMIC",2016,58,136.824723831296,141.629184098644,1.03511397745097,1.03605058272196,NA,NA,4461.64781822296,8930,2.00150266534411,1,57.4490048119329,0,71.8531937884289
"47",4.2,"a","Management of acute ventilatory failure","Chronic obstructive pulmonary disease","Prevalence",15,"95+","Both",0.0095,1.17,0.3,318.9303,272.59,"Pounds",2003,"United Kingdom","yes","RH","C4.2_a",47,"United Kingdom",2003,45,85.1303865359719,114.943591640466,1.35020638713882,1.68229492399933,0.6124725,0.777002598115976,41370,8930,0.215856901136089,0.3,224.619116776497,71.5733895280123,346.545232376276
"48",4.2,"b","Management of acute ventilatory failure","Asthma","Prevalence",0,"95+","Both",0.00405,1.17,0.3,318.9303,272.59,"Pounds",2003,"United Kingdom","yes","RH","C4.2_b",48,"United Kingdom",2003,45,85.1303865359719,114.943591640466,1.35020638713882,1.68229492399933,0.6124725,0.777002598115976,41370,8930,0.215856901136089,0.3,224.619116776497,71.5733895280123,346.545232376276
"49",4.1,"a","PCI for ACS","Ischemic heart disease","Incidence",30,"80","Both",0.205,1.17,0.3,15756.39,13467,"RM",2014,"Malaysia","yes","RH","C4.1_a",49,"Malaysia",2014,56,110.464922512915,119.605065822363,1.0827424950973,1.07412513743121,3.27285974643047,4.30044087761124,9940,8930,0.898390342052314,0.3,1325.92695805824,2132.28953476579,4046.11329660412
"50",4.3,"a","Treatment of early-stage breast cancer","Breast cancer","Incidence",30,"80","Female",0.236,1.42038,0.3,276.5178,195,"USD",2010,"Vietnam","yes","RH","C4.3_a",50,"Vietnam",2010,52,100,155.798794620082,1.55798794620082,1.23854421570713,18612.9166666667,22370.0866666667,2120,8930,4.2122641509434,0.3,72.4548366188673,745.348031709338,1161.59083811602
"51",4.4,"a","Treatment of early-stage colorectal cancer","Colon and rectum cancer","Incidence",30,"80","Both",0.254,1.42038,0.3,204315.4148,144082.97,"THB",2013,"Thailand","yes","RH","C4.4_a",51,"Thailand",2013,55,109.275006271572,111.286809151122,1.01841045769012,1.10199065936043,30.7259666666667,33.9398110566858,5950,8930,1.50084033613445,0.3,1550.26615275047,4542.12011957189,8653.50361348123
"52",5.1,"a","Tobacco tax","All","Population",0,"95+","Both",1,1,0,0.004,0.004,"USD",2017,"China","yes","Int","C5.1_a",52,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.00412947976878613,0.00412947976878613
"53",5.2,"a","Alcohol tax","All","Population",0,"95+","Both",1,1,0,0.004,0.004,"USD",2017,"China","yes","Int","C5.2_a",53,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.00412947976878613,0.00412947976878613
"54",5.3,"a","Tobacco policy","All","Population",0,"95+","Both",1,1,0,0.0231,0.0231,"USD",2017,"China","yes","Int","C5.3_a",54,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.0238477456647399,0.0238477456647399
"55",5.4,"a","Alcohol policy","All","Population",0,"95+","Both",1,1,0,0.0056,0.0056,"USD",2017,"China","yes","Int","C5.4_a",55,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.00578127167630058,0.00578127167630058
"56",5.5,"a","Salt policy","All","Population",0,"95+","Both",1,1,0,0.0351,0.0351,"USD",2017,"China","yes","Int","C5.5_a",56,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.0362361849710983,0.0362361849710983
"57",5.6,"a","Trans fat policy","All","Population",0,"95+","Both",1,1,0,0.0087,0.0087,"USD",2017,"China","yes","Int","C5.6_a",57,"China",2017,59,119.088051569694,119.088051569694,1,1.02162584736753,6.75875508633597,6.75875508633597,8650,8930,1.03236994219653,0,0,0.00898161849710983,0.00898161849710983
